,Date,close,volume,ttm_net_eps,pe_ratio,ttm_sales_per_share,book_value_per_share,ttm_fcf_per_share,current_assets,current_ratio,current_assets___inventory,quick_ratio,total_liabilities,debt_to_equity_ratio,return_on_equity,return_on_assets,tangible_equity,return_on_tangible_equity,current_liabilities,shareholder's_equity,ttm_net_income,cash_on_hand,total_share_holder_equity,revenue,gross_profit,operating_income,ebitda,net_income,eps_earnings_per_share_diluted,ps_ratio,pb_ratio,pfcf_ratio,total_assets,Industry,Ticker,pe_ratio_industry_avg
564,2019-03-31,41.04495226819672,169165600.0,3.04,12.50328947,13.28,6.23,3.19,140.83,1.3,135.84,1.25,255.83,2.17,50.92,16.33,117.89,50.92,108.28,117.89,59.43,86427.0,117892.0,84310.0,32031.0,23346.0,26741.0,19965.0,1.05,2.862198795,6.101123596,11.915360500000002,373.72,Tech,AAPL,25.93899239042155
565,2019-06-30,47.32618870825397,94256000.0,2.97,15.47811448,13.35,5.74,3.12,123.35,1.32,118.46,1.26,236.14,2.23,51.29,15.98,105.86,51.29,93.77,105.86,57.17,80092.0,105860.0,58015.0,21821.0,13415.0,16455.0,11561.0,0.62,3.443445693,8.008710801,14.73397436,342.0,Tech,AAPL,22.966495834603176
566,2019-09-30,50.981817066875,124082487.5,2.93,16.41296928,13.57,5.32,3.06,134.97,1.51,131.62,1.47,225.78,2.34,52.13,15.87,96.46,52.13,89.7,96.46,55.7,94614.0,96456.0,53809.0,20227.0,11544.0,14477.0,10044.0,0.55,3.543846721,9.039473684,15.71568627,322.24,Tech,AAPL,29.121812205848215
567,2019-12-31,62.95103693046875,102075287.5,2.96,18.4527027,13.87,5.09,3.17,162.82,1.54,158.71,1.5,248.03,2.74,53.82,16.06,90.49,53.82,105.72,90.49,55.26,100557.0,90488.0,64040.0,24313.0,15625.0,18804.0,13686.0,0.77,3.937995674,10.73084479,17.23028391,338.52,Tech,AAPL,28.44531543238839
568,2020-03-31,72.14402457241935,144499270.96774194,3.17,22.65930599,14.61,5.1,3.54,163.23,1.6,159.13,1.56,251.09,2.8,60.18,17.13,89.53,60.18,102.16,89.53,57.53,107162.0,89531.0,91819.0,35217.0,25569.0,28385.0,22236.0,1.25,4.916495551,14.08431373,20.290960449999996,340.62,Tech,AAPL,27.36534848921659
569,2020-06-30,76.22568754222223,167383853.96825397,3.19,19.54545455,14.83,4.53,3.72,143.75,1.5,140.42,1.46,241.98,3.09,64.49,17.31,78.43,64.49,96.09,78.43,57.22,94051.0,78425.0,58313.0,22370.0,12853.0,15639.0,11249.0,0.64,4.204315577,13.76379691,16.76075269,320.4,Tech,AAPL,27.945420808639458
570,2020-09-30,107.56473278890626,130157503.125,3.29,27.25835866,15.33,4.22,4.03,140.07,1.47,136.09,1.43,245.06,3.39,70.66,17.75,72.28,70.66,95.32,72.28,58.42,93025.0,72282.0,59685.0,22680.0,13091.0,15843.0,11253.0,0.65,5.849967384,21.25118483,22.25310174,317.34,Tech,AAPL,33.39186037660714
571,2020-12-31,118.77432477812499,99336417.1875,3.26,34.99693252,15.58,3.85,4.19,143.71,1.36,139.65,1.33,258.55,3.96,75.15,17.63,65.34,75.15,105.39,65.34,57.41,90943.0,65339.0,64698.0,24689.0,14775.0,17477.0,12673.0,0.74,7.322849807,29.63376623,27.22911695,323.89,Tech,AAPL,36.95117518714285
572,2021-03-31,126.95071673442624,96275375.40983607,3.69,35.48780488,16.94,3.94,4.65,154.11,1.16,149.13,1.13,287.83,4.35,90.59,19.44,66.22,90.59,132.51,66.22,63.93,76826.0,66224.0,111439.0,44328.0,33534.0,36200.0,28755.0,1.68,7.730224321,33.23604061,28.16129032,354.05,Tech,AAPL,36.797005663536304
573,2021-06-30,128.3533833777778,85336728.57142857,4.46,27.06950673,18.92,4.15,5.29,121.47,1.14,116.25,1.09,267.98,3.87,111.8,22.91,69.18,111.8,106.39,69.18,76.31,69834.0,69178.0,89584.0,38079.0,27503.0,30300.0,23630.0,1.4,6.381078224,29.09156627,22.82230624,337.16,Tech,AAPL,35.19492622011337
574,2021-09-30,146.0757832484375,64713067.1875,5.11,26.53620352,20.35,3.88,5.58,114.42,1.06,109.25,1.01,265.56,4.13,131.01,25.82,64.28,131.01,107.75,64.28,86.8,61696.0,64280.0,81434.0,35255.0,24126.0,26958.0,21744.0,1.3,6.663390663,34.94845361,24.30107527,329.84,Tech,AAPL,34.239183807455355
575,2021-12-31,157.0422904515625,74370296.875,5.62,24.96441281,21.6,3.84,5.51,134.84,1.08,128.26,1.02,287.91,4.56,144.12,27.6,63.09,144.12,125.48,63.09,94.68,62639.0,63090.0,83360.0,35174.0,23786.0,26775.0,20551.0,1.23,6.49537037,36.53645833,25.46279492,351.0,Tech,AAPL,35.77078301071429
576,2022-03-31,167.32611084032257,60303003.22580645,6.04,29.19205298,22.59,4.4,6.12,153.15,1.04,147.28,1.0,309.26,4.3,149.81,28.75,71.93,149.81,147.57,71.93,100.56,63913.0,71932.0,123945.0,54243.0,41488.0,44185.0,34630.0,2.1,7.80522355,40.07272727,28.81045752,381.19,Tech,AAPL,35.481386242096775
577,2022-06-30,151.12388785901638,92633200.0,6.16,28.18181818,23.23,4.16,6.4,118.18,0.93,112.72,0.88,283.26,4.2,152.88,28.86,67.4,152.88,127.51,67.4,101.94,51511.0,67399.0,97278.0,42559.0,29979.0,32716.0,25010.0,1.52,7.473095136,41.73076923000001,27.125,350.66,Tech,AAPL,31.044403602646366
578,2009-03-31,15.03382778,34583400.0,1.174555352,16.22729762,4.846682856,4.63,1.977025585,15.61,1.96,0.0,0.0,21.87,0.95,21.77196839,11.89043922,2.111514351,7593.415319,7.97,23.08,5.936211439,12205.03735,24757.84294,6455.70317,5077.715668,2017.208908,2624.157727,1406.05306,0.282728716,3.702732491,3.371203181,10.33536709,54.01719911,Tech,ORCL,10.749064623333334
579,2009-06-30,16.313953172380952,36871066.666666664,1.1758774353650794,16.199765863174605,4.850760578698412,4.7871428571428565,2.0420770123968253,16.647142857142857,1.9844444444444445,0.0,0.0,21.904920634920636,0.9185714285714285,21.734030325873015,11.91411242126984,1.505005545952381,3241.80736931746,8.382063492063493,23.907619047619043,5.93948557363492,12351.341767460319,24997.802548253967,6597.235396349206,5288.735593460317,2320.247067111111,2890.547092174603,1575.3996104761904,0.31320440247619047,3.599388414650794,3.3547566357619045,9.893964724095238,54.02044651952381,Tech,ORCL,9.925217736084656
580,2009-09-30,18.1174837946875,36210825.0,1.17250097715625,16.19863090046875,4.82185499375,5.145625,2.223269529359375,20.506093749999998,2.2399999999999998,0.0,0.0,23.4596875,0.9059375,21.655762726875,11.92262205265625,0.99888878390625,-1485.0570345781248,9.153281250000001,25.791249999999998,5.916844236875,15229.640625,25786.90625,6268.078125,5145.1875,2509.296875,3008.015625,1639.328125,0.32078125,3.496420517546875,3.2924765714843747,9.173087429921875,53.70804863984375,Tech,ORCL,10.750565782700892
581,2009-12-31,18.6666527990625,19869726.5625,1.15691830825,16.254566614999998,4.686226276468751,5.3796875,2.34740479703125,24.721562499999997,2.7696875,0.0,0.0,26.3071875,0.9759375,21.9529915315625,11.7810591559375,2.260845432625,2747.12343640625,8.9434375,26.9815625,5.8380554453125,20640.28125,26977.875,5330.375,4292.125,1890.5625,2384.625,1238.8125,0.2440625,3.81328126415625,3.2654587009062497,8.875828567531249,53.322052406874995,Tech,ORCL,12.34351059642857
582,2010-03-31,20.652328773278686,15766326.229508197,1.138688524590164,17.069110833114756,4.637868852459016,5.637868852459016,2.0483606557377048,24.764918032786884,2.477377049180328,8.920983606557376,0.6259016393442622,27.661967213114757,0.979016393442623,21.905245901639343,11.254098360655737,0.85,-510.8677049180328,10.68672131147541,28.270655737704917,5.747213114754098,19541.622950819674,28267.918032786885,6063.868852459016,4846.081967213115,2051.688524590164,2578.72131147541,1356.5737704918033,0.26737704918032784,4.184345064573771,3.44239102947541,9.985262780557377,55.926393442622945,Tech,ORCL,6.3789988548243555
583,2010-06-30,20.197479671904762,26227255.555555556,1.147936507936508,17.632738095238093,4.938571428571429,5.910634920634921,1.591904761904762,25.034603174603177,1.7358730158730158,24.739047619047618,1.7158730158730158,30.484126984126984,1.0285714285714285,21.049523809523812,10.65936507936508,-0.4242857142857142,1982.9046031746032,14.403650793650792,29.67063492063492,5.827619047619048,17831.222222222223,29670.93650793651,7486.539682539683,5780.492063492064,2352.1428571428573,2972.8888888888887,1599.3174603174602,0.3138095238095238,4.107940361126984,3.425967333809524,12.718767076666667,60.154761904761905,Tech,ORCL,13.564409705986392
584,2010-09-30,20.33400511703125,31560734.375,1.21640625,15.5390625,5.4475,6.2953125,1.67,28.0696875,1.95484375,27.82625,1.938125,31.154375,0.983125,21.33828125,10.714218749999999,1.79125,727.958125,14.39796875,31.62984375,6.2121875,20164.75,31629.828125,8847.09375,6664.828125,2846.875,3551.5625,2031.9375,0.404375,3.475369533234375,3.0025360917812502,11.31119011890625,62.7875,Tech,ORCL,16.43179480825893
585,2010-12-31,24.5391588515625,26657756.25,1.2775,15.644125940625,5.9487499999999995,6.6178125,1.6803124999999999,31.105625,2.279375,30.875625000000003,2.269375,32.619687500000005,0.9825,21.178124999999998,10.6309375,3.5040625000000003,469.5884375,13.641875,33.314375,6.5043750000000005,24052.25,33315.6875,7873.25,5778.59375,2210.21875,2914.625,1530.0625,0.304375,3.35831742709375,3.0197913867812503,11.9104603284375,65.940625,Tech,ORCL,16.303711252709824
586,2011-03-31,27.240466856774194,28058325.80645161,1.3967741935483873,17.723398702741935,6.453225806451614,7.055806451612904,1.7630645161290324,32.623548387096776,2.609516129032258,32.375,2.5920967741935486,31.72967741935484,0.8929032258064517,21.80790322580645,11.090645161290322,6.133709677419355,283.10870967741937,12.575806451612902,35.66983870967742,7.121290322580646,24663.225806451614,35669.467741935485,8649.516129032258,6546.306451612903,2850.5,3556.532258064516,1961.258064516129,0.38483870967741934,3.8363150337419354,3.509191134451613,14.038597551290323,67.39951612903225,Tech,ORCL,19.201404258497696
587,2011-06-30,28.414952868730158,19414980.95238095,1.5658730158730159,18.143794404603174,6.81031746031746,7.536507936507936,1.9573015873015873,34.803174603174604,2.838095238095238,34.516190476190474,2.8115873015873016,31.545873015873013,0.83,23.037777777777777,12.021428571428572,8.53920634920635,165.9679365079365,12.296190476190477,38.173968253968255,7.996825396825397,25923.984126984127,38171.57142857143,9465.904761904761,7399.777777777777,3466.1111111111113,4161.174603174603,2497.6825396825398,0.48333333333333334,4.165793733730158,3.7674144687142856,14.530523246031747,69.71984126984128,Tech,ORCL,18.895141278165532
588,2011-09-30,24.822857558749998,21396184.375,1.69953125,16.18686101140625,7.0092187500000005,8.0121875,2.21515625,39.183125000000004,2.8387499999999997,38.89625,2.81875,33.07015625,0.816875,23.60703125,12.59171875,11.131875,121.7003125,13.81921875,40.57484375,8.71078125,29770.6875,40571.15625,9986.5,7878.234375,3809.0625,4501.265625,2759.796875,0.5346875,3.9178198430468747,3.4284590193125,12.494577796859375,73.64500000000001,Tech,ORCL,13.946694780799106
589,2011-12-31,26.006025677301587,26526093.65079365,1.78,13.976606729999999,7.123333333333334,8.24,2.4333333333333336,38.96666666666667,3.16,38.72,3.1399999999999997,31.96,0.77,23.46333333333333,12.866666666666667,12.206666666666667,97.21333333333332,12.396666666666667,41.583333333333336,9.146666666666667,31444.0,41581.666666666664,8513.333333333334,6536.0,2825.6666666666665,3532.0,1957.3333333333333,0.3833333333333333,3.4941429879999997,3.0193744160000002,10.224557176,73.54333333333332,Tech,ORCL,12.214564844904762
590,2012-03-31,24.510703732741934,23766651.612903226,1.8483870967741935,14.180313067096776,7.17483870967742,8.50290322580645,2.504838709677419,38.14645161290323,3.391290322580645,37.9441935483871,3.3712903225806454,30.80322580645161,0.7264516129032258,23.28774193548387,13.078064516129032,12.719032258064514,85.12516129032258,11.268709677419356,42.62483870967743,9.494838709677419,30561.354838709678,42621.48387096774,8879.645161290322,6940.677419354839,3184.0967741935483,3895.3870967741937,2300.5806451612902,0.45129032258064516,3.649841624419355,3.081646541387097,10.45906428967742,73.42451612903226,Tech,ORCL,12.711241496451615
591,2012-06-30,23.790712325873017,26973142.85714286,1.9233333333333333,12.637314093333334,7.233333333333333,8.79,2.5566666666666666,38.36666666666667,3.02,38.20333333333333,3.0033333333333334,32.14666666666667,0.74,23.336666666666666,13.256666666666668,11.683333333333334,82.22000000000001,12.883333333333335,43.54333333333334,9.82,30053.333333333332,43539.666666666664,9664.666666666666,7678.333333333333,3743.0,4488.333333333333,2815.6666666666665,0.5533333333333333,3.3571016126666664,2.764933803,9.498456295333332,75.68333333333334,Tech,ORCL,12.976234404861676
592,2012-09-30,26.63489490063492,20410173.015873015,1.9850793650793652,12.118753640634921,7.269047619047619,9.008095238095239,2.6001587301587303,39.46206349206349,2.6422222222222222,39.31206349206349,2.632222222222222,33.81174603174603,0.770952380952381,23.403174603174605,13.372222222222224,11.07,84.15349206349207,14.95873015873016,43.98444444444444,10.04031746031746,30956.777777777777,43981.142857142855,10091.15873015873,8059.142857142857,4077.4761904761904,4844.428571428572,3023.6507936507937,0.5985714285714285,3.3117575915238096,2.6721598645238096,9.248903479269842,77.79619047619047,Tech,ORCL,12.971409531900225
593,2012-12-31,27.075326273548388,19414258.06451613,2.052258064516129,13.347809184516128,7.341612903225807,9.079032258064517,2.640967741935484,39.12483870967743,2.9303225806451616,38.97161290322581,2.9203225806451614,33.92645161290323,0.779032258064516,23.718709677419355,13.537741935483872,11.073225806451612,88.49451612903225,13.440645161290323,43.63354838709678,10.30258064516129,32280.548387096773,43630.83870967742,8475.516129032258,6694.387096774193,3069.967741935484,3806.935483870968,2210.451612903226,0.44870967741935486,3.7300967464516126,3.016180627,10.373242185483871,77.56,Tech,ORCL,14.09743102362903
594,2013-03-31,30.0118806845,19918435.0,2.13,13.321676173333334,7.4766666666666675,9.186666666666667,2.606666666666667,40.983333333333334,3.356666666666667,40.806666666666665,3.3466666666666662,36.05333333333333,0.83,24.2,13.610000000000001,11.063333333333333,94.16,12.206666666666667,43.53666666666666,10.563333333333334,33599.0,43536.666666666664,9048.666666666666,7280.666666666667,3425.3333333333335,4145.666666666667,2555.3333333333335,0.5266666666666667,3.7952874556666667,3.088703186666667,10.884672926666667,79.58999999999999,Tech,ORCL,12.844577881869048
595,2013-06-30,28.627804994999998,16411978.125,2.1843749999999997,13.539370238125,7.5675,9.4175,2.70375,41.0025,3.356875,40.783125,3.34375,35.975625,0.81,24.36625,13.560625,11.070625,96.4975,12.216875,44.214999999999996,10.682500000000001,33034.8125,44213.4375,9579.5625,7745.4375,3854.625,4584.9375,2910.875,0.6075,3.9059057884375,3.1401726798125003,10.9389097775,80.1875,Tech,ORCL,13.037056384638394
596,2013-09-30,28.08945274296875,16714618.75,2.2787499999999996,12.640915850625,7.690625000000001,9.691875000000001,2.8625,42.868125,3.205625,42.625,3.185625,38.466875,0.856875,24.92,13.69125,10.519375,100.450625,13.38875,44.7875,10.976875,34368.5,44782.8125,10142.3125,8164.875,4335.3125,5078.25,3301.3125,0.696875,3.7448044253125,2.970520364625,10.076785716249999,83.2475,Tech,ORCL,13.207878474062499
597,2013-12-31,29.8758400978125,13324787.5,2.3298437499999998,12.329676035625,7.82921875,9.67921875,3.0328125,45.06296875,3.21203125,44.819531250000004,3.19203125,42.00984375,0.95015625,25.087500000000002,13.454687499999999,9.16578125,106.04390625,14.064062499999999,44.01625,11.07015625,38405.09375,44012.25,8668.296875,6919.078125,3049.203125,3788.953125,2309.78125,0.49953125,3.668724846203125,2.967689728859375,9.469264112765625,86.02609375,Tech,ORCL,14.194664614375
598,2014-03-31,33.19006585311475,12646457.37704918,2.088360655737705,16.015018000163934,8.749344262295082,9.886721311475409,2.78672131147541,44.3016393442623,3.3834426229508194,44.075081967213116,3.3634426229508194,41.225081967213114,0.9231147540983607,24.959344262295083,13.211147540983607,9.307540983606557,110.80803278688525,13.10311475409836,44.4727868852459,11.074098360655737,37060.40983606558,44468.44262295082,9286.016393442624,7490.0327868852455,3464.0491803278687,4186.508196721312,2557.1311475409834,0.56,3.69168149657377,3.234697238868853,11.902769427868853,85.6944262295082,Tech,ORCL,16.71653415918033
599,2014-06-30,35.980897934126986,13869300.0,1.7000000000000002,20.77450209666667,10.533333333333333,10.27,2.06,45.64333333333334,3.376666666666667,45.43333333333333,3.3566666666666665,41.82666666666667,0.9066666666666667,24.69666666666667,12.91,10.126666666666667,113.27000000000001,13.523333333333333,45.97666666666667,11.066666666666666,37756.333333333336,45972.333333333336,9978.333333333334,8150.666666666667,4014.3333333333335,4729.0,2925.3333333333335,0.6366666666666666,3.336150671,3.4213570496666663,17.266260783333333,87.79666666666667,Tech,ORCL,18.624235277142855
600,2014-09-30,35.509723425,12011537.5,1.89375,19.4446473090625,10.93734375,10.685781250000002,2.19046875,51.4309375,3.678125,51.2475,3.66140625,45.7665625,0.9590625,24.0728125,12.41578125,11.975,108.22109375000001,14.05859375,47.6075,10.95671875,43018.015625,47605.8125,10426.859375,8576.546875,4270.46875,4988.890625,3166.28125,0.6882812500000001,3.365716808796875,3.4452242650625,17.796318745625,93.3740625,Tech,ORCL,21.058743583214287
601,2014-12-31,35.80236417078125,9974375.0,2.0325,18.418331073125,10.045625,10.8378125,3.2065625,56.075937499999995,4.3465625,55.8921875,4.3365625,51.298125,1.0696875000000001,23.50375,11.9384375,10.8290625,103.483125,12.9021875,47.9403125,10.932812499999999,49249.96875,47941.65625,8940.4375,7184.5,3162.03125,3877.96875,2293.3125,0.5075000000000001,3.7270590099062497,3.4042627018125002,11.589878898437501,99.24187500000001,Tech,ORCL,24.680436234754463
602,2015-03-31,38.23662066885245,11045949.180327868,2.4,15.821038252295082,8.524426229508197,10.978524590163936,3.3891803278688526,51.76950819672131,4.116393442622951,51.53426229508196,4.1027868852459015,50.318360655737706,1.0463934426229509,22.91524590163934,11.471311475409836,7.3919672131147545,107.89508196721312,12.639180327868853,48.165573770491804,10.874754098360656,44388.2131147541,48167.57377049181,9500.262295081968,7600.901639344263,3484.655737704918,4207.196721311476,2499.4754098360654,0.56,4.4541666170327865,3.458360904803279,11.320136235081968,98.49393442622952,Tech,ORCL,22.099921082388757
603,2015-06-30,38.3992054047619,9832077.777777778,2.448888888888889,15.8498458515873,8.986507936507937,11.173333333333332,2.45968253968254,55.2115873015873,3.8561904761904766,54.92111111111111,3.836190476190476,54.30634920634921,1.1168253968253967,21.86111111111111,10.687142857142856,7.796507936507937,110.73587301587303,14.285873015873015,48.72904761904763,10.51920634920635,47475.444444444445,48729.65079365079,9808.20634920635,7855.126984126984,3592.5238095238096,4301.063492063492,2586.4920634920636,0.5774603174603175,4.334649927777778,3.4714710163968254,17.547459252857145,103.0384126984127,Tech,ORCL,20.490165350226757
604,2015-09-30,34.159412801562496,14208837.5,2.4875,14.79634307328125,9.7278125,11.241093750000001,1.8312499999999998,62.38875,4.08703125,62.0984375,4.067031249999999,61.928125,1.27640625,20.2578125,9.53671875,8.229375,114.643125,15.2690625,48.588125,9.795625,54880.53125,48586.125,9964.421875,7978.703125,3546.921875,4248.828125,2425.59375,0.54109375,3.7859015517500003,3.27655906521875,21.7358522365625,110.50953125,Tech,ORCL,20.545128808772322
605,2015-12-31,34.05892801265625,16280168.75,2.3628125,14.282894947499999,9.5834375,11.0690625,2.4165625,60.916875,4.115625,60.6703125,4.0990625,61.475625,1.3065625,19.5184375,8.941875,7.1440625,123.0740625,14.82625,47.1240625,9.396875,54694.21875,47123.4375,8635.34375,6784.3125,2757.46875,3415.40625,1901.6875,0.4378125,3.5201570428125,3.048087963875,14.046127717187499,108.5996875,Tech,ORCL,19.814108798794642
606,2016-03-31,33.15810588114754,10520188.524590164,2.2218032786885247,15.46531881852459,9.19327868852459,11.060491803278689,2.4668852459016395,58.06098360655737,4.465573770491803,57.831803278688525,4.451967213114754,59.576557377049184,1.2855737704918033,19.022459016393444,8.477704918032787,6.64655737704918,121.80918032786886,13.057540983606557,46.333606557377045,9.07016393442623,51769.49180327869,46333.44262295082,8999.852459016394,7151.901639344263,2980.967213114754,3610.0,2177.1639344262294,0.5063934426229508,3.734796569672131,3.099010857032787,14.21148707,105.90655737704918,Tech,ORCL,21.953524911522248
607,2016-06-30,35.8919005396875,13564514.0625,2.0437499999999997,16.7301713725,8.5209375,11.294375,2.92625,59.55875,4.4553125,59.348749999999995,4.43875,60.5640625,1.2909375,18.7759375,8.200312499999999,7.301875,121.0,13.679375,46.838437500000005,8.860625,52608.8125,46835.8125,9555.8125,7683.125,3350.46875,3959.0625,2373.34375,0.555,4.0132522990625,3.02693695696875,11.692379926875,107.3959375,Tech,ORCL,39.68499582171875
608,2016-09-30,36.7722388503125,7759246.875,2.0798437499999998,17.6244640703125,8.619375,11.59625,2.92953125,67.6371875,4.1271875,67.40421875,4.11390625,67.999375,1.42546875,18.98921875,8.16421875,7.97453125,122.9359375,16.53078125,47.803125,8.92953125,60151.421875,47803.78125,9938.078125,8053.90625,3532.578125,4099.171875,2492.453125,0.5845312500000001,4.252760027421875,3.1610725768125,12.5133521615625,115.80250000000001,Tech,ORCL,12.27776882888393
609,2016-12-31,35.428444877460315,7998652.380952381,2.09,17.75399126,8.723333333333333,11.733333333333334,2.986666666666667,71.21000000000001,4.6000000000000005,70.91666666666667,4.58,75.18,1.5633333333333335,18.89,7.903333333333333,4.5233333333333325,137.95333333333332,15.543333333333333,48.17,8.933333333333334,64999.333333333336,48169.666666666664,8741.666666666666,6958.666666666667,2773.0,3309.3333333333335,1898.6666666666667,0.44666666666666666,4.253947408666666,3.1631334079999998,12.423941103333332,123.34666666666666,Tech,ORCL,12.882915427142859
610,2017-03-31,37.87227642903226,11597051.612903226,2.0811290322580644,17.991210842096773,8.795967741935485,12.085483870967742,2.898387096774193,65.20483870967742,4.041612903225806,64.85887096774194,4.021612903225806,74.6116129032258,1.5040322580645162,18.40096774193548,7.517258064516129,-0.49032258064516127,191.6841935483871,16.14225806451613,49.655,8.857096774193549,58631.12903225807,49652.967741935485,9098.064516129032,7265.822580645161,3008.064516129032,3592.983870967742,2108.7903225806454,0.4985483870967742,4.256982434322581,3.097973486951613,12.95265931048387,124.26032258064515,Tech,ORCL,20.772507377119815
611,2017-06-30,41.617567395555554,12742307.936507937,2.134920634920635,18.672486769682543,8.88888888888889,12.647936507936508,2.7984126984126982,68.98174603174604,3.7958730158730156,42.705079365079364,2.7073015873015875,76.59142857142858,1.4704761904761905,18.414126984126984,7.3914285714285715,1.7042857142857144,279.48761904761903,18.719841269841268,52.147936507936514,9.105079365079366,61700.76190476191,52148.49206349206,9816.809523809523,7891.6349206349205,3418.904761904762,4096.9047619047615,2626.6190476190477,0.6242857142857143,4.484907526,3.1520683818571427,14.244884335238096,128.735873015873,Tech,ORCL,21.601978456349208
612,2017-09-30,45.59943105301587,9499000.0,2.2285714285714286,19.348555735555554,9.00857142857143,13.236984126984126,2.9017460317460317,74.14539682539683,3.2546031746031745,23.18095238095238,1.1460317460317462,79.63253968253969,1.4519047619047618,18.66920634920635,7.481746031746032,4.358095238095238,381.88936507936506,22.926031746031743,54.92301587301588,9.548412698412697,66338.0,54919.01587301587,10368.746031746032,8400.47619047619,3791.2380952380954,4502.936507936508,2966.4603174603176,0.7047619047619047,4.788329549190475,3.257779403333333,14.860522894603173,134.54873015873017,Tech,ORCL,38.8605272271882
